r(m), theta(rad), phi(rad), E(Re), E(Im)
3000.000000, -1.382301, 2.638938, 0.000002, 0.000000
3000.000000, -1.382301, 2.607522, 0.000002, 0.000000
3000.000000, -1.382301, 2.576106, 0.000002, 0.000000
3000.000000, -1.382301, 2.544690, 0.000002, 0.000000
3000.000000, -1.382301, 2.513274, 0.000002, 0.000000
3000.000000, -1.382301, 2.481858, 0.000002, 0.000000
3000.000000, -1.382301, 2.450442, 0.000002, 0.000000
3000.000000, -1.382301, 2.419026, 0.000002, 0.000000
3000.000000, -1.382301, 2.387610, 0.000002, 0.000000
3000.000000, -1.382301, 2.356194, 0.000002, 0.000000
3000.000000, -1.382301, 2.324779, 0.000002, 0.000000
3000.000000, -1.382301, 2.293363, 0.000001, 0.000000
3000.000000, -1.382301, 2.261947, 0.000001, 0.000000
3000.000000, -1.382301, 2.230531, 0.000001, 0.000000
3000.000000, -1.382301, 2.199115, 0.000001, 0.000000
3000.000000, -1.382301, 2.167699, 0.000001, 0.000000
3000.000000, -1.382301, 2.136283, 0.000002, 0.000000
3000.000000, -1.382301, 2.104867, 0.000002, 0.000000
3000.000000, -1.382301, 2.073451, 0.000002, 0.000000
3000.000000, -1.382301, 2.042035, 0.000002, 0.000000
3000.000000, -1.382301, 2.010619, 0.000001, 0.000000
3000.000000, -1.382301, 1.979203, 0.000001, 0.000000
3000.000000, -1.382301, 1.947787, 0.000001, 0.000000
3000.000000, -1.382301, 1.916372, 0.000001, 0.000000
3000.000000, -1.382301, 1.884956, 0.000001, 0.000000
3000.000000, -1.382301, 1.853540, 0.000001, 0.000000
3000.000000, -1.382301, 1.822124, 0.000001, 0.000000
3000.000000, -1.382301, 1.790708, 0.000001, 0.000000
3000.000000, -1.382301, 1.759292, 0.000001, 0.000000
3000.000000, -1.382301, 1.727876, 0.000001, 0.000000
3000.000000, -1.382301, 1.696460, 0.000001, 0.000000
3000.000000, -1.382301, 1.665044, 0.000002, 0.000000
3000.000000, -1.382301, 1.633628, 0.000002, 0.000000
3000.000000, -1.382301, 1.602212, 0.000002, 0.000000
3000.000000, -1.382301, 1.570796, 0.000002, 0.000000
3000.000000, -1.382301, 1.539380, 0.000002, 0.000000
3000.000000, -1.382301, 1.507964, 0.000002, 0.000000
3000.000000, -1.382301, 1.476549, 0.000002, 0.000000
3000.000000, -1.382301, 1.445133, 0.000002, 0.000000
3000.000000, -1.382301, 1.413717, 0.000002, 0.000000
3000.000000, -1.382301, 1.382301, 0.000002, 0.000000
3000.000000, -1.382301, 1.350885, 0.000003, 0.000000
3000.000000, -1.382301, 1.319469, 0.000003, 0.000000
3000.000000, -1.382301, 1.288053, 0.000003, 0.000000
3000.000000, -1.382301, 1.256637, 0.000003, 0.000000
3000.000000, -1.382301, 1.225221, 0.000003, 0.000000
3000.000000, -1.382301, 1.193805, 0.000003, 0.000000
3000.000000, -1.382301, 1.162389, 0.000003, 0.000000
3000.000000, -1.382301, 1.130973, 0.000003, 0.000000
3000.000000, -1.382301, 1.099557, 0.000003, 0.000000
3000.000000, -1.382301, 1.068142, 0.000004, 0.000000
3000.000000, -1.382301, 1.036726, 0.000004, 0.000000
3000.000000, -1.382301, 1.005310, 0.000003, 0.000000
3000.000000, -1.382301, 0.973894, 0.000003, 0.000000
3000.000000, -1.382301, 0.942478, 0.000003, 0.000000
3000.000000, -1.382301, 0.911062, 0.000002, 0.000000
3000.000000, -1.382301, 0.879646, 0.000002, 0.000000
3000.000000, -1.382301, 0.848230, 0.000002, 0.000000
3000.000000, -1.382301, 0.816814, 0.000001, 0.000000
3000.000000, -1.382301, 0.785398, 0.000001, 0.000000
3000.000000, -1.382301, 0.753982, 0.000001, 0.000000
3000.000000, -1.382301, 0.722566, 0.000001, 0.000000
3000.000000, -1.382301, 0.691150, 0.000001, 0.000000
3000.000000, -1.382301, 0.659734, 0.000001, 0.000000
3000.000000, -1.382301, 0.628319, 0.000001, 0.000000
3000.000000, -1.382301, 0.596903, 0.000001, 0.000000
3000.000000, -1.382301, 0.565487, 0.000001, 0.000000
3000.000000, -1.382301, 0.534071, 0.000001, 0.000000
3000.000000, -1.382301, 0.502655, 0.000002, 0.000000
3000.000000, -1.382301, 0.471239, 0.000002, 0.000000
3000.000000, -1.382301, 0.439823, 0.000003, 0.000000
3000.000000, -1.382301, 0.408407, 0.000003, 0.000000
3000.000000, -1.382301, 0.376991, 0.000004, 0.000000
3000.000000, -1.382301, 0.345575, 0.000004, 0.000000
3000.000000, -1.382301, 0.314159, 0.000005, 0.000000
3000.000000, -1.382301, 0.282743, 0.000005, 0.000000
3000.000000, -1.382301, 0.251327, 0.000006, 0.000000
3000.000000, -1.382301, 0.219911, 0.000007, 0.000000
3000.000000, -1.382301, 0.188496, 0.000008, 0.000000
3000.000000, -1.382301, 0.157080, 0.000010, 0.000000
3000.000000, -1.382301, 0.125664, 0.000011, 0.000000
3000.000000, -1.382301, 0.094248, 0.000013, 0.000000
3000.000000, -1.382301, 0.062832, 0.000014, 0.000000
3000.000000, -1.382301, 0.031416, 0.000014, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -1.319469, 3.110177, 0.000014, 0.000000
3000.000000, -1.319469, 3.078761, 0.000014, 0.000000
3000.000000, -1.319469, 3.047345, 0.000014, 0.000000
3000.000000, -1.319469, 3.015929, 0.000013, 0.000000
3000.000000, -1.319469, 2.984513, 0.000012, 0.000000
3000.000000, -1.319469, 2.953097, 0.000010, 0.000000
3000.000000, -1.319469, 2.921681, 0.000009, 0.000000
3000.000000, -1.319469, 2.890265, 0.000007, 0.000000
3000.000000, -1.319469, 2.858849, 0.000005, 0.000000
3000.000000, -1.319469, 2.827433, 0.000004, 0.000000
3000.000000, -1.319469, 2.796017, 0.000003, 0.000000
3000.000000, -1.319469, 2.764602, 0.000002, 0.000000
3000.000000, -1.319469, 2.733186, 0.000002, 0.000000
3000.000000, -1.319469, 2.701770, 0.000002, 0.000000
3000.000000, -1.319469, 2.670354, 0.000002, 0.000000
3000.000000, -1.319469, 2.638938, 0.000002, 0.000000
3000.000000, -1.319469, 2.607522, 0.000001, 0.000000
3000.000000, -1.319469, 2.576106, 0.000001, 0.000000
3000.000000, -1.319469, 2.544690, 0.000000, 0.000000
3000.000000, -1.319469, 2.513274, 0.000001, 0.000000
3000.000000, -1.319469, 2.481858, 0.000001, 0.000000
3000.000000, -1.319469, 2.450442, 0.000001, 0.000000
3000.000000, -1.319469, 2.419026, 0.000001, 0.000000
3000.000000, -1.319469, 2.387610, 0.000001, 0.000000
3000.000000, -1.319469, 2.356194, 0.000000, 0.000000
3000.000000, -1.319469, 2.324779, 0.000000, 0.000000
3000.000000, -1.319469, 2.293363, 0.000001, 0.000000
3000.000000, -1.319469, 2.261947, 0.000001, 0.000000
3000.000000, -1.319469, 2.230531, 0.000002, 0.000000
3000.000000, -1.319469, 2.199115, 0.000003, 0.000000
3000.000000, -1.319469, 2.167699, 0.000003, 0.000000
3000.000000, -1.319469, 2.136283, 0.000003, 0.000000
3000.000000, -1.319469, 2.104867, 0.000004, 0.000000
3000.000000, -1.319469, 2.073451, 0.000004, 0.000000
3000.000000, -1.319469, 2.042035, 0.000003, 0.000000
3000.000000, -1.319469, 2.010619, 0.000003, 0.000000
3000.000000, -1.319469, 1.979203, 0.000003, 0.000000
3000.000000, -1.319469, 1.947787, 0.000003, 0.000000
3000.000000, -1.319469, 1.916372, 0.000003, 0.000000
3000.000000, -1.319469, 1.884956, 0.000003, 0.000000
3000.000000, -1.319469, 1.853540, 0.000003, 0.000000
3000.000000, -1.319469, 1.822124, 0.000003, 0.000000
3000.000000, -1.319469, 1.790708, 0.000003, 0.000000
3000.000000, -1.319469, 1.759292, 0.000003, 0.000000
3000.000000, -1.319469, 1.727876, 0.000003, 0.000000
3000.000000, -1.319469, 1.696460, 0.000003, 0.000000
3000.000000, -1.319469, 1.665044, 0.000003, 0.000000
3000.000000, -1.319469, 1.633628, 0.000003, 0.000000
3000.000000, -1.319469, 1.602212, 0.000003, 0.000000
3000.000000, -1.319469, 1.570796, 0.000003, 0.000000
3000.000000, -1.319469, 1.539380, 0.000003, 0.000000
3000.000000, -1.319469, 1.507964, 0.000003, 0.000000
3000.000000, -1.319469, 1.476549, 0.000003, 0.000000
3000.000000, -1.319469, 1.445133, 0.000002, 0.000000
3000.000000, -1.319469, 1.413717, 0.000002, 0.000000
3000.000000, -1.319469, 1.382301, 0.000002, 0.000000
3000.000000, -1.319469, 1.350885, 0.000002, 0.000000
3000.000000, -1.319469, 1.319469, 0.000002, 0.000000
3000.000000, -1.319469, 1.288053, 0.000002, 0.000000
3000.000000, -1.319469, 1.256637, 0.000002, 0.000000
3000.000000, -1.319469, 1.225221, 0.000001, 0.000000
3000.000000, -1.319469, 1.193805, 0.000001, 0.000000
3000.000000, -1.319469, 1.162389, 0.000001, 0.000000
3000.000000, -1.319469, 1.130973, 0.000002, 0.000000
3000.000000, -1.319469, 1.099557, 0.000002, 0.000000
3000.000000, -1.319469, 1.068142, 0.000002, 0.000000
3000.000000, -1.319469, 1.036726, 0.000002, 0.000000
3000.000000, -1.319469, 1.005310, 0.000002, 0.000000
3000.000000, -1.319469, 0.973894, 0.000002, 0.000000
3000.000000, -1.319469, 0.942478, 0.000002, 0.000000
3000.000000, -1.319469, 0.911062, 0.000002, 0.000000
3000.000000, -1.319469, 0.879646, 0.000002, 0.000000
3000.000000, -1.319469, 0.848230, 0.000002, 0.000000
3000.000000, -1.319469, 0.816814, 0.000003, 0.000000
3000.000000, -1.319469, 0.785398, 0.000003, 0.000000
3000.000000, -1.319469, 0.753982, 0.000003, 0.000000
3000.000000, -1.319469, 0.722566, 0.000003, 0.000000
3000.000000, -1.319469, 0.691150, 0.000003, 0.000000
3000.000000, -1.319469, 0.659734, 0.000002, 0.000000
3000.000000, -1.319469, 0.628319, 0.000002, 0.000000
3000.000000, -1.319469, 0.596903, 0.000002, 0.000000
3000.000000, -1.319469, 0.565487, 0.000002, 0.000000
3000.000000, -1.319469, 0.534071, 0.000002, 0.000000
3000.000000, -1.319469, 0.502655, 0.000002, 0.000000
3000.000000, -1.319469, 0.471239, 0.000002, 0.000000
3000.000000, -1.319469, 0.439823, 0.000002, 0.000000
3000.000000, -1.319469, 0.408407, 0.000003, 0.000000
3000.000000, -1.319469, 0.376991, 0.000004, 0.000000
3000.000000, -1.319469, 0.345575, 0.000004, 0.000000
3000.000000, -1.319469, 0.314159, 0.000005, 0.000000
3000.000000, -1.319469, 0.282743, 0.000006, 0.000000
3000.000000, -1.319469, 0.251327, 0.000007, 0.000000
3000.000000, -1.319469, 0.219911, 0.000008, 0.000000
3000.000000, -1.319469, 0.188496, 0.000009, 0.000000
3000.000000, -1.319469, 0.157080, 0.000010, 0.000000
3000.000000, -1.319469, 0.125664, 0.000012, 0.000000
3000.000000, -1.319469, 0.094248, 0.000013, 0.000000
3000.000000, -1.319469, 0.062832, 0.000014, 0.000000
3000.000000, -1.319469, 0.031416, 0.000014, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -1.256637, 3.110177, 0.000014, 0.000000
3000.000000, -1.256637, 3.078761, 0.000014, 0.000000
3000.000000, -1.256637, 3.047345, 0.000014, 0.000000
3000.000000, -1.256637, 3.015929, 0.000013, 0.000000
3000.000000, -1.256637, 2.984513, 0.000012, 0.000000
3000.000000, -1.256637, 2.953097, 0.000011, 0.000000
3000.000000, -1.256637, 2.921681, 0.000009, 0.000000
3000.000000, -1.256637, 2.890265, 0.000007, 0.000000
3000.000000, -1.256637, 2.858849, 0.000005, 0.000000
3000.000000, -1.256637, 2.827433, 0.000003, 0.000000
3000.000000, -1.256637, 2.796017, 0.000003, 0.000000
3000.000000, -1.256637, 2.764602, 0.000003, 0.000000
3000.000000, -1.256637, 2.733186, 0.000003, 0.000000
3000.000000, -1.256637, 2.701770, 0.000003, 0.000000
3000.000000, -1.256637, 2.670354, 0.000002, 0.000000
3000.000000, -1.256637, 2.638938, 0.000001, 0.000000
3000.000000, -1.256637, 2.607522, 0.000000, 0.000000
3000.000000, -1.256637, 2.576106, 0.000001, 0.000000
3000.000000, -1.256637, 2.544690, 0.000001, 0.000000
3000.000000, -1.256637, 2.513274, 0.000002, 0.000000
3000.000000, -1.256637, 2.481858, 0.000002, 0.000000
3000.000000, -1.256637, 2.450442, 0.000002, 0.000000
3000.000000, -1.256637, 2.419026, 0.000002, 0.000000
3000.000000, -1.256637, 2.387610, 0.000002, 0.000000
3000.000000, -1.256637, 2.356194, 0.000002, 0.000000
3000.000000, -1.256637, 2.324779, 0.000002, 0.000000
3000.000000, -1.256637, 2.293363, 0.000002, 0.000000
3000.000000, -1.256637, 2.261947, 0.000002, 0.000000
3000.000000, -1.256637, 2.230531, 0.000002, 0.000000
3000.000000, -1.256637, 2.199115, 0.000002, 0.000000
3000.000000, -1.256637, 2.167699, 0.000002, 0.000000
3000.000000, -1.256637, 2.136283, 0.000001, 0.000000
3000.000000, -1.256637, 2.104867, 0.000001, 0.000000
3000.000000, -1.256637, 2.073451, 0.000002, 0.000000
3000.000000, -1.256637, 2.042035, 0.000002, 0.000000
3000.000000, -1.256637, 2.010619, 0.000002, 0.000000
3000.000000, -1.256637, 1.979203, 0.000002, 0.000000
3000.000000, -1.256637, 1.947787, 0.000002, 0.000000
3000.000000, -1.256637, 1.916372, 0.000002, 0.000000
3000.000000, -1.256637, 1.884956, 0.000002, 0.000000
3000.000000, -1.256637, 1.853540, 0.000002, 0.000000
3000.000000, -1.256637, 1.822124, 0.000002, 0.000000
3000.000000, -1.256637, 1.790708, 0.000002, 0.000000
3000.000000, -1.256637, 1.759292, 0.000002, 0.000000
3000.000000, -1.256637, 1.727876, 0.000001, 0.000000
3000.000000, -1.256637, 1.696460, 0.000001, 0.000000
3000.000000, -1.256637, 1.665044, 0.000001, 0.000000
3000.000000, -1.256637, 1.633628, 0.000001, 0.000000
3000.000000, -1.256637, 1.602212, 0.000001, 0.000000
3000.000000, -1.256637, 1.570796, 0.000001, 0.000000
3000.000000, -1.256637, 1.539380, 0.000002, 0.000000
3000.000000, -1.256637, 1.507964, 0.000002, 0.000000
3000.000000, -1.256637, 1.476549, 0.000002, 0.000000
3000.000000, -1.256637, 1.445133, 0.000003, 0.000000
3000.000000, -1.256637, 1.413717, 0.000003, 0.000000
3000.000000, -1.256637, 1.382301, 0.000004, 0.000000
3000.000000, -1.256637, 1.350885, 0.000004, 0.000000
3000.000000, -1.256637, 1.319469, 0.000004, 0.000000
3000.000000, -1.256637, 1.288053, 0.000004, 0.000000
3000.000000, -1.256637, 1.256637, 0.000004, 0.000000
3000.000000, -1.256637, 1.225221, 0.000004, 0.000000
3000.000000, -1.256637, 1.193805, 0.000004, 0.000000
3000.000000, -1.256637, 1.162389, 0.000004, 0.000000
3000.000000, -1.256637, 1.130973, 0.000004, 0.000000
3000.000000, -1.256637, 1.099557, 0.000004, 0.000000
3000.000000, -1.256637, 1.068142, 0.000004, 0.000000
3000.000000, -1.256637, 1.036726, 0.000003, 0.000000
3000.000000, -1.256637, 1.005310, 0.000003, 0.000000
3000.000000, -1.256637, 0.973894, 0.000003, 0.000000
3000.000000, -1.256637, 0.942478, 0.000002, 0.000000
3000.000000, -1.256637, 0.911062, 0.000002, 0.000000
3000.000000, -1.256637, 0.879646, 0.000001, 0.000000
3000.000000, -1.256637, 0.848230, 0.000001, 0.000000
3000.000000, -1.256637, 0.816814, 0.000002, 0.000000
3000.000000, -1.256637, 0.785398, 0.000002, 0.000000
3000.000000, -1.256637, 0.753982, 0.000002, 0.000000
3000.000000, -1.256637, 0.722566, 0.000002, 0.000000
3000.000000, -1.256637, 0.691150, 0.000002, 0.000000
3000.000000, -1.256637, 0.659734, 0.000002, 0.000000
3000.000000, -1.256637, 0.628319, 0.000002, 0.000000
3000.000000, -1.256637, 0.596903, 0.000002, 0.000000
3000.000000, -1.256637, 0.565487, 0.000002, 0.000000
3000.000000, -1.256637, 0.534071, 0.000002, 0.000000
3000.000000, -1.256637, 0.502655, 0.000002, 0.000000
3000.000000, -1.256637, 0.471239, 0.000001, 0.000000
3000.000000, -1.256637, 0.439823, 0.000001, 0.000000
3000.000000, -1.256637, 0.408407, 0.000002, 0.000000
3000.000000, -1.256637, 0.376991, 0.000003, 0.000000
3000.000000, -1.256637, 0.345575, 0.000004, 0.000000
3000.000000, -1.256637, 0.314159, 0.000005, 0.000000
3000.000000, -1.256637, 0.282743, 0.000006, 0.000000
3000.000000, -1.256637, 0.251327, 0.000008, 0.000000
3000.000000, -1.256637, 0.219911, 0.000009, 0.000000
3000.000000, -1.256637, 0.188496, 0.000010, 0.000000
3000.000000, -1.256637, 0.157080, 0.000011, 0.000000
3000.000000, -1.256637, 0.125664, 0.000012, 0.000000
3000.000000, -1.256637, 0.094248, 0.000013, 0.000000
3000.000000, -1.256637, 0.062832, 0.000014, 0.000000
3000.000000, -1.256637, 0.031416, 0.000014, 0.000000
3000.000000, 0.000000, 0.000000, 0.000015, 0.000000
3000.000000, 0.000000, 3.141593, 0.000014, 0.000000
3000.000000, -1.193805, 3.110177, 0.000014, 0.000000
3000.000000, -1.193805, 3.078761, 0.000015, 0.000000
3000.000000, -1.193805, 3.047345, 0.000015, 0.000000
3000.000000, -1.193805, 3.015929, 0.000014, 0.000000
3000.000000, -1.193805, 2.984513, 0.000013, 0.000000
3000.000000, -1.193805, 2.953097, 0.000011, 0.000000
3000.000000, -1.193805, 2.921681, 0.000009, 0.000000
3000.000000, -1.193805, 2.890265, 0.000006, 0.000000
3000.000000, -1.193805, 2.858849, 0.000005, 0.000000
3000.000000, -1.193805, 2.827433, 0.000004, 0.000000
3000.000000, -1.193805, 2.796017, 0.000004, 0.000000
3000.000000, -1.193805, 2.764602, 0.000004, 0.000000
3000.000000, -1.193805, 2.733186, 0.000003, 0.000000
3000.000000, -1.193805, 2.701770, 0.000002, 0.000000
3000.000000, -1.193805, 2.670354, 0.000001, 0.000000
3000.000000, -1.193805, 2.638938, 0.000000, 0.000000
3000.000000, -1.193805, 2.607522, 0.000001, 0.000000
3000.000000, -1.193805, 2.576106, 0.000002, 0.000000
3000.000000, -1.193805, 2.544690, 0.000002, 0.000000
3000.000000, -1.193805, 2.513274, 0.000002, 0.000000
3000.000000, -1.193805, 2.481858, 0.000002, 0.000000
3000.000000, -1.193805, 2.450442, 0.000002, 0.000000
3000.000000, -1.193805, 2.419026, 0.000002, 0.000000
3000.000000, -1.193805, 2.387610, 0.000002, 0.000000
3000.000000, -1.193805, 2.356194, 0.000002, 0.000000
3000.000000, -1.193805, 2.324779, 0.000002, 0.000000
3000.000000, -1.193805, 2.293363, 0.000002, 0.000000
3000.000000, -1.193805, 2.261947, 0.000001, 0.000000
3000.000000, -1.193805, 2.230531, 0.000001, 0.000000
3000.000000, -1.193805, 2.199115, 0.000001, 0.000000
3000.000000, -1.193805, 2.167699, 0.000002, 0.000000
3000.000000, -1.193805, 2.136283, 0.000003, 0.000000
3000.000000, -1.193805, 2.104867, 0.000003, 0.000000
3000.000000, -1.193805, 2.073451, 0.000004, 0.000000
3000.000000, -1.193805, 2.042035, 0.000004, 0.000000
3000.000000, -1.193805, 2.010619, 0.000004, 0.000000
3000.000000, -1.193805, 1.979203, 0.000004, 0.000000
3000.000000, -1.193805, 1.947787, 0.000004, 0.000000
3000.000000, -1.193805, 1.916372, 0.000004, 0.000000
3000.000000, -1.193805, 1.884956, 0.000004, 0.000000
3000.000000, -1.193805, 1.853540, 0.000004, 0.000000
3000.000000, -1.193805, 1.822124, 0.000005, 0.000000
3000.000000, -1.193805, 1.790708, 0.000005, 0.000000
3000.000000, -1.193805, 1.759292, 0.000005, 0.000000
3000.000000, -1.193805, 1.727876, 0.000005, 0.000000
3000.000000, -1.193805, 1.696460, 0.000005, 0.000000
3000.000000, -1.193805, 1.665044, 0.000004, 0.000000
3000.000000, -1.193805, 1.633628, 0.000004, 0.000000
3000.000000, -1.193805, 1.602212, 0.000004, 0.000000
3000.000000, -1.193805, 1.570796, 0.000004, 0.000000
3000.000000, -1.193805, 1.539380, 0.000004, 0.000000
3000.000000, -1.193805, 1.507964, 0.000004, 0.000000
3000.000000, -1.193805, 1.476549, 0.000004, 0.000000
3000.000000, -1.193805, 1.445133, 0.000004, 0.000000
3000.000000, -1.193805, 1.413717, 0.000003, 0.000000
3000.000000, -1.193805, 1.382301, 0.000003, 0.000000
3000.000000, -1.193805, 1.350885, 0.000003, 0.000000
3000.000000, -1.193805, 1.319469, 0.000003, 0.000000
3000.000000, -1.193805, 1.288053, 0.000003, 0.000000
3000.000000, -1.193805, 1.256637, 0.000003, 0.000000
3000.000000, -1.193805, 1.225221, 0.000002, 0.000000
3000.000000, -1.193805, 1.193805, 0.000002, 0.000000
3000.000000, -1.193805, 1.162389, 0.000002, 0.000000
3000.000000, -1.193805, 1.130973, 0.000003, 0.000000
3000.000000, -1.193805, 1.099557, 0.000003, 0.000000
3000.000000, -1.193805, 1.068142, 0.000003, 0.000000
3000.000000, -1.193805, 1.036726, 0.000003, 0.000000
3000.000000, -1.193805, 1.005310, 0.000003, 0.000000
3000.000000, -1.193805, 0.973894, 0.000003, 0.000000
3000.000000, -1.193805, 0.942478, 0.000003, 0.000000
3000.000000, -1.193805, 0.911062, 0.000002, 0.000000
3000.000000, -1.193805, 0.879646, 0.000002, 0.000000
3000.000000, -1.193805, 0.848230, 0.000002, 0.000000
3000.000000, -1.193805, 0.816814, 0.000002, 0.000000
3000.000000, -1.193805, 0.785398, 0.000001, 0.000000
3000.000000, -1.193805, 0.753982, 0.000001, 0.000000
3000.000000, -1.193805, 0.722566, 0.000001, 0.000000
3000.000000, -1.193805, 0.691150, 0.000001, 0.000000
3000.000000, -1.193805, 0.659734, 0.000001, 0.000000
3000.000000, -1.193805, 0.628319, 0.000001, 0.000000
3000.000000, -1.193805, 0.596903, 0.000001, 0.000000
3000.000000, -1.193805, 0.565487, 0.000002, 0.000000
3000.000000, -1.193805, 0.534071, 0.000002, 0.000000
3000.000000, -1.193805, 0.502655, 0.000002, 0.000000
3000.000000, -1.193805, 0.471239, 0.000002, 0.000000
3000.000000, -1.193805, 0.439823, 0.000002, 0.000000
3000.000000, -1.193805, 0.408407, 0.000002, 0.000000
3000.000000, -1.193805, 0.376991, 0.000002, 0.000000
3000.000000, -1.193805, 0.345575, 0.000003, 0.000000
3000.000000, -1.193805, 0.314159, 0.000005, 0.000000
3000.000000, -1.193805, 0.282743, 0.000006, 0.000000
3000.000000, -1.193805, 0.251327, 0.000008, 0.000000
3000.000000, -1.193805, 0.219911, 0.000009, 0.000000
3000.000000, -1.193805, 0.188496, 0.000011, 0.000000
3000.000000, -1.193805, 0.157080, 0.000012, 0.000000
3000.000000, -1.193805, 0.125664, 0.000013, 0.000000
3000.000000, -1.193805, 0.094248, 0.000013, 0.000000
